,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
42,9,0.004036374855786562,486.0,115.0,10,0.75,100
43,10,0.004293583799153566,503.0,127.0,10,0.75,100
44,0,0.0002088751643896103,392.0,10.0,10,1.0,100
45,1,0.0019375840201973915,421.0,22.0,10,1.0,100
46,2,0.002214625012129545,421.0,33.0,10,1.0,100
47,3,0.002479666844010353,431.0,45.0,10,1.0,100
48,4,0.0027324589900672436,431.0,56.0,10,1.0,100
49,5,0.0029928339645266533,462.0,68.0,10,1.0,100
50,6,0.003250749781727791,462.0,79.0,10,1.0,100
51,7,0.0035162921994924545,462.0,90.0,10,1.0,100
52,8,0.0037749591283500195,462.0,101.0,10,1.0,100
53,9,0.004036374855786562,462.0,112.0,10,1.0,100
54,10,0.004293583799153566,462.0,123.0,10,1.0,100
55,0,0.0002088751643896103,392.0,20.0,20,0.1,100
56,1,0.0019375840201973915,431.0,42.0,20,0.1,100
57,2,0.002214625012129545,431.0,63.0,20,0.1,100
58,3,0.002479666844010353,450.0,85.0,20,0.1,100
59,4,0.0027324589900672436,470.0,107.0,20,0.1,100
60,5,0.0029928339645266533,470.0,128.0,20,0.1,100
61,6,0.003250749781727791,470.0,149.0,20,0.1,100
62,7,0.0035162921994924545,473.0,171.0,20,0.1,100
63,8,0.0037749591283500195,479.0,193.0,20,0.1,100
64,9,0.004036374855786562,479.0,214.0,20,0.1,100
65,10,0.004293583799153566,485.0,236.0,20,0.1,100
66,0,0.0002088751643896103,392.0,20.0,20,0.2,100
67,1,0.0019375840201973915,431.0,42.0,20,0.2,100
68,2,0.002214625012129545,431.0,63.0,20,0.2,100
69,3,0.002479666844010353,431.0,84.0,20,0.2,100
70,4,0.0027324589900672436,431.0,105.0,20,0.2,100
71,5,0.0029928339645266533,474.0,127.0,20,0.2,100
72,6,0.003250749781727791,492.0,149.0,20,0.2,100
73,7,0.0035162921994924545,492.0,170.0,20,0.2,100
74,8,0.0037749591283500195,492.0,191.0,20,0.2,100
75,9,0.004036374855786562,492.0,212.0,20,0.2,100
76,10,0.004293583799153566,506.0,234.0,20,0.2,100
77,0,0.0002088751643896103,392.0,20.0,20,0.5,100
78,1,0.0019375840201973915,416.0,42.0,20,0.5,100
79,2,0.002214625012129545,416.0,63.0,20,0.5,100
80,3,0.002479666844010353,425.0,85.0,20,0.5,100
81,4,0.0027324589900672436,448.0,107.0,20,0.5,100
82,5,0.0029928339645266533,448.0,128.0,20,0.5,100
83,6,0.003250749781727791,449.0,150.0,20,0.5,100
84,7,0.0035162921994924545,489.0,172.0,20,0.5,100
85,8,0.0037749591283500195,489.0,193.0,20,0.5,100
86,9,0.004036374855786562,491.0,215.0,20,0.5,100
87,10,0.004293583799153566,491.0,236.0,20,0.5,100
88,0,0.0002088751643896103,392.0,20.0,20,0.75,100
89,1,0.0019375840201973915,439.0,42.0,20,0.75,100
90,2,0.002214625012129545,439.0,63.0,20,0.75,100
91,3,0.002479666844010353,439.0,84.0,20,0.75,100
92,4,0.0027324589900672436,439.0,105.0,20,0.75,100
93,5,0.0029928339645266533,439.0,126.0,20,0.75,100
94,6,0.003250749781727791,463.0,148.0,20,0.75,100
95,7,0.0035162921994924545,463.0,169.0,20,0.75,100
96,8,0.0037749591283500195,478.0,191.0,20,0.75,100
97,9,0.004036374855786562,499.0,213.0,20,0.75,100
98,10,0.004293583799153566,499.0,234.0,20,0.75,100
99,0,0.0002088751643896103,392.0,20.0,20,1.0,100
100,1,0.0019375840201973915,439.0,42.0,20,1.0,100
101,2,0.002214625012129545,439.0,63.0,20,1.0,100
102,3,0.002479666844010353,439.0,84.0,20,1.0,100
103,4,0.0027324589900672436,439.0,105.0,20,1.0,100
104,5,0.0029928339645266533,439.0,126.0,20,1.0,100
105,6,0.003250749781727791,483.0,148.0,20,1.0,100
106,7,0.0035162921994924545,483.0,169.0,20,1.0,100
107,8,0.0037749591283500195,497.0,191.0,20,1.0,100
108,9,0.004036374855786562,497.0,212.0,20,1.0,100
109,10,0.004293583799153566,502.0,234.0,20,1.0,100
110,0,0.0002088751643896103,392.0,50.0,50,0.1,100
111,1,0.0019375840201973915,495.0,102.0,50,0.1,100
112,2,0.002214625012129545,495.0,153.0,50,0.1,100
113,3,0.002479666844010353,495.0,204.0,50,0.1,100
114,4,0.0027324589900672436,495.0,255.0,50,0.1,100
115,5,0.0029928339645266533,495.0,306.0,50,0.1,100
116,6,0.003250749781727791,498.0,358.0,50,0.1,100
117,7,0.0035162921994924545,507.0,410.0,50,0.1,100
118,8,0.0037749591283500195,519.0,462.0,50,0.1,100
119,9,0.004036374855786562,519.0,513.0,50,0.1,100
120,10,0.004293583799153566,540.0,565.0,50,0.1,100
121,0,0.0002088751643896103,392.0,50.0,50,0.2,100
122,1,0.0019375840201973915,469.0,102.0,50,0.2,100
123,2,0.002214625012129545,469.0,153.0,50,0.2,100
124,3,0.002479666844010353,469.0,204.0,50,0.2,100
125,4,0.0027324589900672436,485.0,256.0,50,0.2,100
126,5,0.0029928339645266533,504.0,308.0,50,0.2,100
127,6,0.003250749781727791,504.0,359.0,50,0.2,100
128,7,0.0035162921994924545,504.0,410.0,50,0.2,100
129,8,0.0037749591283500195,504.0,461.0,50,0.2,100
130,9,0.004036374855786562,516.0,513.0,50,0.2,100
131,10,0.004293583799153566,516.0,564.0,50,0.2,100
132,0,0.0002088751643896103,392.0,50.0,50,0.5,100
133,1,0.0019375840201973915,469.0,102.0,50,0.5,100
134,2,0.002214625012129545,469.0,153.0,50,0.5,100
135,3,0.002479666844010353,469.0,204.0,50,0.5,100
136,4,0.0027324589900672436,469.0,255.0,50,0.5,100
137,5,0.0029928339645266533,515.0,307.0,50,0.5,100
138,6,0.003250749781727791,515.0,358.0,50,0.5,100
139,7,0.0035162921994924545,515.0,409.0,50,0.5,100
140,8,0.0037749591283500195,526.0,461.0,50,0.5,100
141,9,0.004036374855786562,529.0,513.0,50,0.5,100
142,10,0.004293583799153566,529.0,564.0,50,0.5,100
143,0,0.0002088751643896103,392.0,50.0,50,0.75,100
144,1,0.0019375840201973915,469.0,102.0,50,0.75,100
145,2,0.002214625012129545,499.0,154.0,50,0.75,100
146,3,0.002479666844010353,499.0,205.0,50,0.75,100
147,4,0.0027324589900672436,508.0,257.0,50,0.75,100
148,5,0.0029928339645266533,508.0,308.0,50,0.75,100
149,6,0.003250749781727791,508.0,359.0,50,0.75,100
150,7,0.0035162921994924545,508.0,410.0,50,0.75,100
151,8,0.0037749591283500195,508.0,461.0,50,0.75,100
152,9,0.004036374855786562,508.0,512.0,50,0.75,100
153,10,0.004293583799153566,529.0,564.0,50,0.75,100
154,0,0.0002088751643896103,392.0,50.0,50,1.0,100
155,1,0.0019375840201973915,469.0,102.0,50,1.0,100
156,2,0.002214625012129545,469.0,153.0,50,1.0,100
157,3,0.002479666844010353,478.0,205.0,50,1.0,100
158,4,0.0027324589900672436,478.0,256.0,50,1.0,100
159,5,0.0029928339645266533,528.0,308.0,50,1.0,100
160,6,0.003250749781727791,528.0,359.0,50,1.0,100
161,7,0.0035162921994924545,528.0,410.0,50,1.0,100
162,8,0.0037749591283500195,528.0,461.0,50,1.0,100
163,9,0.004036374855786562,528.0,512.0,50,1.0,100
164,10,0.004293583799153566,528.0,563.0,50,1.0,100
165,0,0.0002088751643896103,392.0,100.0,100,0.1,100
166,1,0.0019375840201973915,469.0,202.0,100,0.1,100
167,2,0.002214625012129545,472.0,304.0,100,0.1,100
168,3,0.002479666844010353,482.0,406.0,100,0.1,100
169,4,0.0027324589900672436,488.0,508.0,100,0.1,100
170,5,0.0029928339645266533,494.0,610.0,100,0.1,100
171,6,0.003250749781727791,533.0,712.0,100,0.1,100
172,7,0.0035162921994924545,533.0,813.0,100,0.1,100
173,8,0.0037749591283500195,533.0,914.0,100,0.1,100
174,9,0.004036374855786562,535.0,1016.0,100,0.1,100
175,10,0.004293583799153566,535.0,1117.0,100,0.1,100
176,0,0.0002088751643896103,392.0,100.0,100,0.2,100
177,1,0.0019375840201973915,469.0,202.0,100,0.2,100
178,2,0.002214625012129545,469.0,303.0,100,0.2,100
179,3,0.002479666844010353,475.0,405.0,100,0.2,100
180,4,0.0027324589900672436,497.0,507.0,100,0.2,100
181,5,0.0029928339645266533,497.0,608.0,100,0.2,100
182,6,0.003250749781727791,535.0,710.0,100,0.2,100
183,7,0.0035162921994924545,535.0,811.0,100,0.2,100
184,8,0.0037749591283500195,535.0,912.0,100,0.2,100
185,9,0.004036374855786562,544.0,1014.0,100,0.2,100
186,10,0.004293583799153566,544.0,1115.0,100,0.2,100
187,0,0.0002088751643896103,392.0,100.0,100,0.5,100
188,1,0.0019375840201973915,469.0,202.0,100,0.5,100
189,2,0.002214625012129545,499.0,304.0,100,0.5,100
190,3,0.002479666844010353,499.0,405.0,100,0.5,100
191,4,0.0027324589900672436,499.0,506.0,100,0.5,100
192,5,0.0029928339645266533,499.0,607.0,100,0.5,100
193,6,0.003250749781727791,523.0,709.0,100,0.5,100
194,7,0.0035162921994924545,523.0,810.0,100,0.5,100
195,8,0.0037749591283500195,523.0,911.0,100,0.5,100
196,9,0.004036374855786562,523.0,1012.0,100,0.5,100
197,10,0.004293583799153566,539.0,1114.0,100,0.5,100
198,0,0.0002088751643896103,392.0,100.0,100,0.75,100
199,1,0.0019375840201973915,469.0,202.0,100,0.75,100
200,2,0.002214625012129545,491.0,304.0,100,0.75,100
201,3,0.002479666844010353,491.0,405.0,100,0.75,100
202,4,0.0027324589900672436,493.0,507.0,100,0.75,100
203,5,0.0029928339645266533,503.0,609.0,100,0.75,100
204,6,0.003250749781727791,503.0,710.0,100,0.75,100
205,7,0.0035162921994924545,513.0,812.0,100,0.75,100
206,8,0.0037749591283500195,513.0,913.0,100,0.75,100
207,9,0.004036374855786562,519.0,1015.0,100,0.75,100
208,10,0.004293583799153566,523.0,1117.0,100,0.75,100
209,0,0.0002088751643896103,392.0,100.0,100,1.0,100
210,1,0.0019375840201973915,469.0,202.0,100,1.0,100
211,2,0.002214625012129545,481.0,304.0,100,1.0,100
212,3,0.002479666844010353,481.0,405.0,100,1.0,100
213,4,0.0027324589900672436,504.0,507.0,100,1.0,100
214,5,0.0029928339645266533,504.0,608.0,100,1.0,100
215,6,0.003250749781727791,509.0,710.0,100,1.0,100
216,7,0.0035162921994924545,559.0,812.0,100,1.0,100
217,8,0.0037749591283500195,559.0,913.0,100,1.0,100
218,9,0.004036374855786562,559.0,1014.0,100,1.0,100
219,10,0.004293583799153566,559.0,1115.0,100,1.0,100
220,0,0.0002088751643896103,392.0,150.0,150,0.1,100
221,1,0.0019375840201973915,469.0,302.0,150,0.1,100
222,2,0.002214625012129545,478.0,454.0,150,0.1,100
223,3,0.002479666844010353,491.0,606.0,150,0.1,100
224,4,0.0027324589900672436,509.0,758.0,150,0.1,100
225,5,0.0029928339645266533,509.0,909.0,150,0.1,100
226,6,0.003250749781727791,513.0,1061.0,150,0.1,100
227,7,0.0035162921994924545,522.0,1213.0,150,0.1,100
228,8,0.0037749591283500195,522.0,1364.0,150,0.1,100
229,9,0.004036374855786562,529.0,1516.0,150,0.1,100
230,10,0.004293583799153566,533.0,1668.0,150,0.1,100
231,0,0.0002088751643896103,392.0,150.0,150,0.2,100
232,1,0.0019375840201973915,469.0,302.0,150,0.2,100
233,2,0.002214625012129545,511.0,454.0,150,0.2,100
234,3,0.002479666844010353,534.0,606.0,150,0.2,100
235,4,0.0027324589900672436,534.0,757.0,150,0.2,100
236,5,0.0029928339645266533,534.0,908.0,150,0.2,100
237,6,0.003250749781727791,534.0,1059.0,150,0.2,100
238,7,0.0035162921994924545,534.0,1210.0,150,0.2,100
239,8,0.0037749591283500195,534.0,1361.0,150,0.2,100
240,9,0.004036374855786562,541.0,1513.0,150,0.2,100
241,10,0.004293583799153566,552.0,1665.0,150,0.2,100
242,0,0.0002088751643896103,392.0,150.0,150,0.5,100
243,1,0.0019375840201973915,469.0,302.0,150,0.5,100
244,2,0.002214625012129545,488.0,454.0,150,0.5,100
245,3,0.002479666844010353,488.0,605.0,150,0.5,100
246,4,0.0027324589900672436,488.0,756.0,150,0.5,100
247,5,0.0029928339645266533,530.0,908.0,150,0.5,100
248,6,0.003250749781727791,530.0,1059.0,150,0.5,100
249,7,0.0035162921994924545,531.0,1211.0,150,0.5,100
250,8,0.0037749591283500195,542.0,1363.0,150,0.5,100
251,9,0.004036374855786562,542.0,1514.0,150,0.5,100
252,10,0.004293583799153566,549.0,1666.0,150,0.5,100
253,0,0.0002088751643896103,392.0,150.0,150,0.75,100
254,1,0.0019375840201973915,469.0,302.0,150,0.75,100
255,2,0.002214625012129545,471.0,454.0,150,0.75,100
256,3,0.002479666844010353,478.0,606.0,150,0.75,100
257,4,0.0027324589900672436,505.0,758.0,150,0.75,100
258,5,0.0029928339645266533,515.0,910.0,150,0.75,100
259,6,0.003250749781727791,524.0,1062.0,150,0.75,100
260,7,0.0035162921994924545,530.0,1214.0,150,0.75,100
261,8,0.0037749591283500195,530.0,1365.0,150,0.75,100
262,9,0.004036374855786562,537.0,1517.0,150,0.75,100
263,10,0.004293583799153566,564.0,1669.0,150,0.75,100
264,0,0.0002088751643896103,392.0,150.0,150,1.0,100
265,1,0.0019375840201973915,469.0,302.0,150,1.0,100
266,2,0.002214625012129545,506.0,454.0,150,1.0,100
267,3,0.002479666844010353,506.0,605.0,150,1.0,100
268,4,0.0027324589900672436,506.0,756.0,150,1.0,100
269,5,0.0029928339645266533,529.0,908.0,150,1.0,100
270,6,0.003250749781727791,529.0,1059.0,150,1.0,100
271,7,0.0035162921994924545,535.0,1211.0,150,1.0,100
272,8,0.0037749591283500195,535.0,1362.0,150,1.0,100
273,9,0.004036374855786562,547.0,1514.0,150,1.0,100
274,10,0.004293583799153566,547.0,1665.0,150,1.0,100
275,0,0.0002088751643896103,392.0,200.0,200,0.1,100
276,1,0.0019375840201973915,485.0,402.0,200,0.1,100
277,2,0.002214625012129545,498.0,604.0,200,0.1,100
278,3,0.002479666844010353,498.0,805.0,200,0.1,100
279,4,0.0027324589900672436,520.0,1007.0,200,0.1,100
280,5,0.0029928339645266533,521.0,1209.0,200,0.1,100
281,6,0.003250749781727791,521.0,1410.0,200,0.1,100
282,7,0.0035162921994924545,528.0,1612.0,200,0.1,100
283,8,0.0037749591283500195,528.0,1813.0,200,0.1,100
284,9,0.004036374855786562,536.0,2015.0,200,0.1,100
285,10,0.004293583799153566,546.0,2217.0,200,0.1,100
286,0,0.0002088751643896103,392.0,200.0,200,0.2,100
287,1,0.0019375840201973915,475.0,402.0,200,0.2,100
288,2,0.002214625012129545,497.0,604.0,200,0.2,100
289,3,0.002479666844010353,497.0,805.0,200,0.2,100
290,4,0.0027324589900672436,522.0,1007.0,200,0.2,100
291,5,0.0029928339645266533,533.0,1209.0,200,0.2,100
292,6,0.003250749781727791,543.0,1411.0,200,0.2,100
293,7,0.0035162921994924545,543.0,1612.0,200,0.2,100
294,8,0.0037749591283500195,543.0,1813.0,200,0.2,100
295,9,0.004036374855786562,557.0,2015.0,200,0.2,100
296,10,0.004293583799153566,557.0,2216.0,200,0.2,100
297,0,0.0002088751643896103,392.0,200.0,200,0.5,100
298,1,0.0019375840201973915,475.0,402.0,200,0.5,100
299,2,0.002214625012129545,481.0,604.0,200,0.5,100
300,3,0.002479666844010353,510.0,806.0,200,0.5,100
301,4,0.0027324589900672436,513.0,1008.0,200,0.5,100
302,5,0.0029928339645266533,513.0,1209.0,200,0.5,100
303,6,0.003250749781727791,515.0,1411.0,200,0.5,100
304,7,0.0035162921994924545,523.0,1613.0,200,0.5,100
305,8,0.0037749591283500195,523.0,1814.0,200,0.5,100
306,9,0.004036374855786562,542.0,2016.0,200,0.5,100
307,10,0.004293583799153566,554.0,2218.0,200,0.5,100
308,0,0.0002088751643896103,392.0,200.0,200,0.75,100
309,1,0.0019375840201973915,490.0,402.0,200,0.75,100
310,2,0.002214625012129545,506.0,604.0,200,0.75,100
311,3,0.002479666844010353,506.0,805.0,200,0.75,100
312,4,0.0027324589900672436,506.0,1006.0,200,0.75,100
313,5,0.0029928339645266533,506.0,1207.0,200,0.75,100
314,6,0.003250749781727791,545.0,1409.0,200,0.75,100
315,7,0.0035162921994924545,545.0,1610.0,200,0.75,100
316,8,0.0037749591283500195,545.0,1811.0,200,0.75,100
317,9,0.004036374855786562,545.0,2012.0,200,0.75,100
318,10,0.004293583799153566,545.0,2213.0,200,0.75,100
319,0,0.0002088751643896103,392.0,200.0,200,1.0,100
320,1,0.0019375840201973915,475.0,402.0,200,1.0,100
321,2,0.002214625012129545,499.0,604.0,200,1.0,100
322,3,0.002479666844010353,499.0,805.0,200,1.0,100
323,4,0.0027324589900672436,512.0,1007.0,200,1.0,100
324,5,0.0029928339645266533,512.0,1208.0,200,1.0,100
325,6,0.003250749781727791,516.0,1410.0,200,1.0,100
326,7,0.0035162921994924545,521.0,1612.0,200,1.0,100
327,8,0.0037749591283500195,525.0,1814.0,200,1.0,100
328,9,0.004036374855786562,526.0,2016.0,200,1.0,100
329,10,0.004293583799153566,526.0,2217.0,200,1.0,100
330,0,0.0002088751643896103,392.0,250.0,250,0.1,100
331,1,0.0019375840201973915,475.0,502.0,250,0.1,100
332,2,0.002214625012129545,475.0,753.0,250,0.1,100
333,3,0.002479666844010353,507.0,1005.0,250,0.1,100
334,4,0.0027324589900672436,513.0,1257.0,250,0.1,100
335,5,0.0029928339645266533,513.0,1508.0,250,0.1,100
336,6,0.003250749781727791,529.0,1760.0,250,0.1,100
337,7,0.0035162921994924545,529.0,2011.0,250,0.1,100
338,8,0.0037749591283500195,529.0,2262.0,250,0.1,100
339,9,0.004036374855786562,550.0,2514.0,250,0.1,100
340,10,0.004293583799153566,562.0,2766.0,250,0.1,100
341,0,0.0002088751643896103,392.0,250.0,250,0.2,100
342,1,0.0019375840201973915,484.0,502.0,250,0.2,100
343,2,0.002214625012129545,484.0,753.0,250,0.2,100
344,3,0.002479666844010353,489.0,1005.0,250,0.2,100
345,4,0.0027324589900672436,500.0,1257.0,250,0.2,100
346,5,0.0029928339645266533,514.0,1509.0,250,0.2,100
347,6,0.003250749781727791,540.0,1761.0,250,0.2,100
348,7,0.0035162921994924545,540.0,2012.0,250,0.2,100
349,8,0.0037749591283500195,540.0,2263.0,250,0.2,100
350,9,0.004036374855786562,540.0,2514.0,250,0.2,100
351,10,0.004293583799153566,551.0,2766.0,250,0.2,100
352,0,0.0002088751643896103,392.0,250.0,250,0.5,100
353,1,0.0019375840201973915,492.0,502.0,250,0.5,100
354,2,0.002214625012129545,492.0,753.0,250,0.5,100
355,3,0.002479666844010353,511.0,1005.0,250,0.5,100
356,4,0.0027324589900672436,511.0,1256.0,250,0.5,100
357,5,0.0029928339645266533,521.0,1508.0,250,0.5,100
358,6,0.003250749781727791,521.0,1759.0,250,0.5,100
359,7,0.0035162921994924545,548.0,2011.0,250,0.5,100
360,8,0.0037749591283500195,548.0,2262.0,250,0.5,100
361,9,0.004036374855786562,548.0,2513.0,250,0.5,100
362,10,0.004293583799153566,548.0,2764.0,250,0.5,100
363,0,0.0002088751643896103,392.0,250.0,250,0.75,100
364,1,0.0019375840201973915,475.0,502.0,250,0.75,100
365,2,0.002214625012129545,475.0,753.0,250,0.75,100
366,3,0.002479666844010353,512.0,1005.0,250,0.75,100
367,4,0.0027324589900672436,512.0,1256.0,250,0.75,100
368,5,0.0029928339645266533,512.0,1507.0,250,0.75,100
369,6,0.003250749781727791,535.0,1759.0,250,0.75,100
370,7,0.0035162921994924545,535.0,2010.0,250,0.75,100
371,8,0.0037749591283500195,541.0,2262.0,250,0.75,100
372,9,0.004036374855786562,544.0,2514.0,250,0.75,100
373,10,0.004293583799153566,544.0,2765.0,250,0.75,100
374,0,0.0002088751643896103,392.0,250.0,250,1.0,100
375,1,0.0019375840201973915,475.0,502.0,250,1.0,100
376,2,0.002214625012129545,486.0,754.0,250,1.0,100
377,3,0.002479666844010353,494.0,1006.0,250,1.0,100
378,4,0.0027324589900672436,511.0,1258.0,250,1.0,100
379,5,0.0029928339645266533,519.0,1510.0,250,1.0,100
380,6,0.003250749781727791,519.0,1761.0,250,1.0,100
381,7,0.0035162921994924545,519.0,2012.0,250,1.0,100
382,8,0.0037749591283500195,526.0,2264.0,250,1.0,100
383,9,0.004036374855786562,546.0,2516.0,250,1.0,100
384,10,0.004293583799153566,546.0,2767.0,250,1.0,100
385,0,0.0002088751643896103,392.0,500.0,500,0.1,100
386,1,0.0019375840201973915,479.0,1002.0,500,0.1,100
387,2,0.002214625012129545,523.0,1504.0,500,0.1,100
388,3,0.002479666844010353,532.0,2006.0,500,0.1,100
389,4,0.0027324589900672436,549.0,2508.0,500,0.1,100
390,5,0.0029928339645266533,550.0,3010.0,500,0.1,100
391,6,0.003250749781727791,550.0,3511.0,500,0.1,100
392,7,0.0035162921994924545,550.0,4012.0,500,0.1,100
393,8,0.0037749591283500195,552.0,4514.0,500,0.1,100
394,9,0.004036374855786562,554.0,5016.0,500,0.1,100
395,10,0.004293583799153566,565.0,5518.0,500,0.1,100
396,0,0.0002088751643896103,392.0,500.0,500,0.2,100
397,1,0.0019375840201973915,475.0,1002.0,500,0.2,100
398,2,0.002214625012129545,526.0,1504.0,500,0.2,100
399,3,0.002479666844010353,547.0,2006.0,500,0.2,100
400,4,0.0027324589900672436,547.0,2507.0,500,0.2,100
401,5,0.0029928339645266533,547.0,3008.0,500,0.2,100
402,6,0.003250749781727791,547.0,3509.0,500,0.2,100
403,7,0.0035162921994924545,547.0,4010.0,500,0.2,100
404,8,0.0037749591283500195,552.0,4512.0,500,0.2,100
405,9,0.004036374855786562,552.0,5013.0,500,0.2,100
406,10,0.004293583799153566,552.0,5514.0,500,0.2,100
407,0,0.0002088751643896103,392.0,500.0,500,0.5,100
408,1,0.0019375840201973915,476.0,1002.0,500,0.5,100
409,2,0.002214625012129545,488.0,1504.0,500,0.5,100
410,3,0.002479666844010353,525.0,2006.0,500,0.5,100
411,4,0.0027324589900672436,525.0,2507.0,500,0.5,100
412,5,0.0029928339645266533,525.0,3008.0,500,0.5,100
413,6,0.003250749781727791,538.0,3510.0,500,0.5,100
414,7,0.0035162921994924545,538.0,4011.0,500,0.5,100
415,8,0.0037749591283500195,543.0,4513.0,500,0.5,100
416,9,0.004036374855786562,551.0,5015.0,500,0.5,100
417,10,0.004293583799153566,569.0,5517.0,500,0.5,100
418,0,0.0002088751643896103,392.0,500.0,500,0.75,100
419,1,0.0019375840201973915,494.0,1002.0,500,0.75,100
420,2,0.002214625012129545,494.0,1503.0,500,0.75,100
421,3,0.002479666844010353,519.0,2005.0,500,0.75,100
422,4,0.0027324589900672436,519.0,2506.0,500,0.75,100
423,5,0.0029928339645266533,533.0,3008.0,500,0.75,100
424,6,0.003250749781727791,533.0,3509.0,500,0.75,100
425,7,0.0035162921994924545,533.0,4010.0,500,0.75,100
426,8,0.0037749591283500195,543.0,4512.0,500,0.75,100
427,9,0.004036374855786562,543.0,5013.0,500,0.75,100
428,10,0.004293583799153566,555.0,5515.0,500,0.75,100
429,0,0.0002088751643896103,392.0,500.0,500,1.0,100
430,1,0.0019375840201973915,475.0,1002.0,500,1.0,100
431,2,0.002214625012129545,518.0,1504.0,500,1.0,100
432,3,0.002479666844010353,522.0,2006.0,500,1.0,100
433,4,0.0027324589900672436,526.0,2508.0,500,1.0,100
434,5,0.0029928339645266533,542.0,3010.0,500,1.0,100
435,6,0.003250749781727791,542.0,3511.0,500,1.0,100
436,7,0.0035162921994924545,546.0,4013.0,500,1.0,100
437,8,0.0037749591283500195,546.0,4514.0,500,1.0,100
438,9,0.004036374855786562,546.0,5015.0,500,1.0,100
439,10,0.004293583799153566,546.0,5516.0,500,1.0,100
