,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
51,51,0.08630733378231525,13.0,52.0,True,10,0.1,510
52,52,0.08794604195281863,13.0,53.0,True,10,0.1,510
53,53,0.08958479203283787,13.0,54.0,True,10,0.1,510
54,54,0.09122420893982053,13.0,55.0,True,10,0.1,510
55,55,0.09285258408635855,13.0,56.0,True,10,0.1,510
56,56,0.09448774997144938,13.0,57.0,True,10,0.1,510
57,57,0.09611416701227427,13.0,58.0,True,10,0.1,510
58,58,0.0977469589561224,13.0,59.0,True,10,0.1,510
59,59,0.09940754203125834,13.0,60.0,True,10,0.1,510
60,60,0.10104212490841746,13.0,61.0,True,10,0.1,510
61,61,0.10266741691157222,13.0,62.0,True,10,0.1,510
62,62,0.10429074987769127,13.0,63.0,True,10,0.1,510
63,63,0.10593454167246819,13.0,64.0,True,10,0.1,510
64,64,0.10756004182621837,13.0,65.0,True,10,0.1,510
65,65,0.10918579204007983,13.0,66.0,True,10,0.1,510
66,66,0.1108198338188231,13.0,67.0,True,10,0.1,510
67,67,0.11244029179215431,13.0,68.0,True,10,0.1,510
68,68,0.11406520893797278,13.0,69.0,True,10,0.1,510
69,69,0.11569062480702996,13.0,70.0,True,10,0.1,510
70,70,0.11730954190716147,13.0,71.0,True,10,0.1,510
71,71,0.11893108393996954,13.0,72.0,True,10,0.1,510
72,72,0.12056470895186067,13.0,73.0,True,10,0.1,510
73,73,0.12218899978324771,13.0,74.0,True,10,0.1,510
74,74,0.12381470901891589,13.0,75.0,True,10,0.1,510
75,75,0.1254432089626789,13.0,76.0,True,10,0.1,510
76,76,0.1270711668767035,13.0,77.0,True,10,0.1,510
77,77,0.12869883375242352,13.0,78.0,True,10,0.1,510
78,78,0.13032887503504753,13.0,79.0,True,10,0.1,510
79,79,0.13195812469348311,13.0,80.0,True,10,0.1,510
80,80,0.13358249980956316,13.0,81.0,True,10,0.1,510
81,81,0.1352134170010686,13.0,82.0,True,10,0.1,510
82,82,0.1368344589136541,13.0,83.0,True,10,0.1,510
83,83,0.13845812482759356,13.0,84.0,True,10,0.1,510
84,84,0.14008841710165143,13.0,85.0,True,10,0.1,510
85,85,0.14172454178333282,13.0,86.0,True,10,0.1,510
86,86,0.14335149992257357,13.0,87.0,True,10,0.1,510
87,87,0.1449782089330256,13.0,88.0,True,10,0.1,510
88,88,0.14661662466824055,13.0,89.0,True,10,0.1,510
89,89,0.14824920892715454,13.0,90.0,True,10,0.1,510
90,90,0.14988270867615938,13.0,91.0,True,10,0.1,510
91,91,0.15151399979367852,13.0,92.0,True,10,0.1,510
92,92,0.1531396247446537,13.0,93.0,True,10,0.1,510
93,93,0.1547719589434564,13.0,94.0,True,10,0.1,510
94,94,0.156401083804667,13.0,95.0,True,10,0.1,510
95,95,0.15803133370354772,13.0,96.0,True,10,0.1,510
96,96,0.15965791698545218,13.0,97.0,True,10,0.1,510
97,97,0.16129058366641402,13.0,98.0,True,10,0.1,510
98,98,0.16291904170066118,13.0,99.0,True,10,0.1,510
99,99,0.16455154167488217,13.0,100.0,True,10,0.1,510
100,100,0.16617724997922778,13.0,101.0,True,10,0.1,510
101,101,0.1678007086738944,13.0,102.0,True,10,0.1,510
102,0,9.249988943338394e-05,6.0,0.0,True,10,0.25,510
103,1,0.0032048746943473816,11.0,2.0,True,10,0.25,510
104,2,0.004903959110379219,11.0,3.0,True,10,0.25,510
105,3,0.006568958982825279,11.0,4.0,True,10,0.25,510
106,4,0.00821424974128604,11.0,5.0,True,10,0.25,510
107,5,0.009859709069132805,11.0,6.0,True,10,0.25,510
108,6,0.011498333886265755,11.0,7.0,True,10,0.25,510
109,7,0.013128791935741901,11.0,8.0,True,10,0.25,510
110,8,0.014773708768188953,11.0,9.0,True,10,0.25,510
111,9,0.01640187483280897,13.0,11.0,True,10,0.25,510
112,10,0.018030999694019556,13.0,12.0,True,10,0.25,510
113,11,0.02117333374917507,13.0,13.0,True,10,0.25,510
114,12,0.022836416959762573,13.0,14.0,True,10,0.25,510
115,13,0.024482208769768476,13.0,15.0,True,10,0.25,510
116,14,0.026120708789676428,13.0,16.0,True,10,0.25,510
117,15,0.027757042087614536,13.0,17.0,True,10,0.25,510
118,16,0.029387041926383972,13.0,18.0,True,10,0.25,510
119,17,0.031027792021632195,13.0,19.0,True,10,0.25,510
120,18,0.032659041695296764,13.0,20.0,True,10,0.25,510
121,19,0.03430733410641551,13.0,21.0,True,10,0.25,510
122,20,0.03593749972060323,13.0,22.0,True,10,0.25,510
123,21,0.03756149997934699,13.0,23.0,True,10,0.25,510
124,22,0.03921154187992215,13.0,24.0,True,10,0.25,510
125,23,0.0408571669831872,13.0,25.0,True,10,0.25,510
126,24,0.042487042024731636,13.0,26.0,True,10,0.25,510
127,25,0.04411987494677305,13.0,27.0,True,10,0.25,510
128,26,0.045739291701465845,13.0,28.0,True,10,0.25,510
129,27,0.04736316669732332,13.0,29.0,True,10,0.25,510
130,28,0.048981583677232265,13.0,30.0,True,10,0.25,510
131,29,0.050613208673894405,13.0,31.0,True,10,0.25,510
132,30,0.05223124986514449,13.0,32.0,True,10,0.25,510
133,31,0.053848291747272015,13.0,33.0,True,10,0.25,510
134,32,0.055469291750341654,13.0,34.0,True,10,0.25,510
135,33,0.057092125061899424,13.0,35.0,True,10,0.25,510
136,34,0.0587119166739285,13.0,36.0,True,10,0.25,510
137,35,0.0603558337315917,13.0,37.0,True,10,0.25,510
138,36,0.0619719997048378,13.0,38.0,True,10,0.25,510
139,37,0.06359170889481902,13.0,39.0,True,10,0.25,510
140,38,0.06521449983119965,13.0,40.0,True,10,0.25,510
141,39,0.06684200000017881,13.0,41.0,True,10,0.25,510
142,40,0.06846208404749632,13.0,42.0,True,10,0.25,510
143,41,0.07007408374920487,13.0,43.0,True,10,0.25,510
144,42,0.07170145912095904,13.0,44.0,True,10,0.25,510
145,43,0.07332162512466311,13.0,45.0,True,10,0.25,510
146,44,0.07494595879688859,13.0,46.0,True,10,0.25,510
147,45,0.0765680419281125,13.0,47.0,True,10,0.25,510
148,46,0.0781870000064373,13.0,48.0,True,10,0.25,510
149,47,0.07980829197913408,13.0,49.0,True,10,0.25,510
150,48,0.08143979171290994,13.0,50.0,True,10,0.25,510
151,49,0.08306187484413385,13.0,51.0,True,10,0.25,510
152,50,0.08468383410945535,13.0,52.0,True,10,0.25,510
153,51,0.08630733378231525,13.0,53.0,True,10,0.25,510
154,52,0.08794604195281863,13.0,54.0,True,10,0.25,510
155,53,0.08958479203283787,13.0,55.0,True,10,0.25,510
156,54,0.09122420893982053,13.0,56.0,True,10,0.25,510
157,55,0.09285258408635855,13.0,57.0,True,10,0.25,510
158,56,0.09448774997144938,13.0,58.0,True,10,0.25,510
159,57,0.09611416701227427,13.0,59.0,True,10,0.25,510
160,58,0.0977469589561224,13.0,60.0,True,10,0.25,510
161,59,0.09940754203125834,13.0,61.0,True,10,0.25,510
162,60,0.10104212490841746,13.0,62.0,True,10,0.25,510
163,61,0.10266741691157222,13.0,63.0,True,10,0.25,510
164,62,0.10429074987769127,13.0,64.0,True,10,0.25,510
165,63,0.10593454167246819,13.0,65.0,True,10,0.25,510
166,64,0.10756004182621837,13.0,66.0,True,10,0.25,510
167,65,0.10918579204007983,13.0,67.0,True,10,0.25,510
168,66,0.1108198338188231,13.0,68.0,True,10,0.25,510
169,67,0.11244029179215431,13.0,69.0,True,10,0.25,510
170,68,0.11406520893797278,13.0,70.0,True,10,0.25,510
171,69,0.11569062480702996,13.0,71.0,True,10,0.25,510
172,70,0.11730954190716147,13.0,72.0,True,10,0.25,510
173,71,0.11893108393996954,13.0,73.0,True,10,0.25,510
174,72,0.12056470895186067,13.0,74.0,True,10,0.25,510
175,73,0.12218899978324771,13.0,75.0,True,10,0.25,510
176,74,0.12381470901891589,13.0,76.0,True,10,0.25,510
177,75,0.1254432089626789,13.0,77.0,True,10,0.25,510
178,76,0.1270711668767035,13.0,78.0,True,10,0.25,510
179,77,0.12869883375242352,13.0,79.0,True,10,0.25,510
180,78,0.13032887503504753,13.0,80.0,True,10,0.25,510
181,79,0.13195812469348311,13.0,81.0,True,10,0.25,510
182,80,0.13358249980956316,13.0,82.0,True,10,0.25,510
183,81,0.1352134170010686,13.0,83.0,True,10,0.25,510
184,82,0.1368344589136541,13.0,84.0,True,10,0.25,510
185,83,0.13845812482759356,13.0,85.0,True,10,0.25,510
186,84,0.14008841710165143,13.0,86.0,True,10,0.25,510
187,85,0.14172454178333282,13.0,87.0,True,10,0.25,510
188,86,0.14335149992257357,13.0,88.0,True,10,0.25,510
189,87,0.1449782089330256,13.0,89.0,True,10,0.25,510
190,88,0.14661662466824055,13.0,90.0,True,10,0.25,510
191,89,0.14824920892715454,13.0,91.0,True,10,0.25,510
192,90,0.14988270867615938,13.0,92.0,True,10,0.25,510
193,91,0.15151399979367852,13.0,93.0,True,10,0.25,510
194,92,0.1531396247446537,13.0,94.0,True,10,0.25,510
195,93,0.1547719589434564,13.0,95.0,True,10,0.25,510
196,94,0.156401083804667,13.0,96.0,True,10,0.25,510
197,95,0.15803133370354772,13.0,97.0,True,10,0.25,510
198,96,0.15965791698545218,13.0,98.0,True,10,0.25,510
199,97,0.16129058366641402,13.0,99.0,True,10,0.25,510
200,98,0.16291904170066118,13.0,100.0,True,10,0.25,510
201,99,0.16455154167488217,13.0,101.0,True,10,0.25,510
202,100,0.16617724997922778,13.0,102.0,True,10,0.25,510
203,101,0.1678007086738944,13.0,103.0,True,10,0.25,510
204,102,6.38333149254322e-05,13.0,104.0,True,10,0.25,510
205,103,0.0038366662338376045,13.0,105.0,True,10,0.25,510
206,104,0.005588958039879799,13.0,106.0,True,10,0.25,510
207,105,0.007347916252911091,13.0,107.0,True,10,0.25,510
208,106,0.009092791005969048,13.0,108.0,True,10,0.25,510
209,107,0.0108431251719594,13.0,109.0,True,10,0.25,510
210,108,0.012586791068315506,13.0,110.0,True,10,0.25,510
211,109,0.014325958210974932,13.0,111.0,True,10,0.25,510
212,0,9.249988943338394e-05,6.0,0.0,True,10,0.5,510
213,1,0.0032048746943473816,11.0,2.0,True,10,0.5,510
214,2,0.004903959110379219,11.0,3.0,True,10,0.5,510
215,3,0.006568958982825279,12.0,5.0,True,10,0.5,510
216,4,0.00821424974128604,12.0,6.0,True,10,0.5,510
217,5,0.009859709069132805,12.0,7.0,True,10,0.5,510
218,6,0.011498333886265755,12.0,8.0,True,10,0.5,510
219,7,0.013128791935741901,12.0,9.0,True,10,0.5,510
220,8,0.014773708768188953,12.0,10.0,True,10,0.5,510
221,9,0.01640187483280897,12.0,11.0,True,10,0.5,510
222,10,0.018030999694019556,12.0,12.0,True,10,0.5,510
223,11,0.02117333374917507,12.0,13.0,True,10,0.5,510
224,12,0.022836416959762573,12.0,14.0,True,10,0.5,510
225,13,0.024482208769768476,12.0,15.0,True,10,0.5,510
226,14,0.026120708789676428,12.0,16.0,True,10,0.5,510
227,15,0.027757042087614536,12.0,17.0,True,10,0.5,510
228,16,0.029387041926383972,12.0,18.0,True,10,0.5,510
229,17,0.031027792021632195,12.0,19.0,True,10,0.5,510
230,18,0.032659041695296764,12.0,20.0,True,10,0.5,510
231,19,0.03430733410641551,12.0,21.0,True,10,0.5,510
232,20,0.03593749972060323,12.0,22.0,True,10,0.5,510
233,21,0.03756149997934699,12.0,23.0,True,10,0.5,510
234,22,0.03921154187992215,12.0,24.0,True,10,0.5,510
235,23,0.0408571669831872,12.0,25.0,True,10,0.5,510
236,24,0.042487042024731636,12.0,26.0,True,10,0.5,510
237,25,0.04411987494677305,12.0,27.0,True,10,0.5,510
238,26,0.045739291701465845,12.0,28.0,True,10,0.5,510
239,27,0.04736316669732332,12.0,29.0,True,10,0.5,510
240,28,0.048981583677232265,12.0,30.0,True,10,0.5,510
241,29,0.050613208673894405,12.0,31.0,True,10,0.5,510
242,30,0.05223124986514449,12.0,32.0,True,10,0.5,510
243,31,0.053848291747272015,12.0,33.0,True,10,0.5,510
244,32,0.055469291750341654,12.0,34.0,True,10,0.5,510
245,33,0.057092125061899424,12.0,35.0,True,10,0.5,510
246,34,0.0587119166739285,12.0,36.0,True,10,0.5,510
247,35,0.0603558337315917,12.0,37.0,True,10,0.5,510
248,36,0.0619719997048378,12.0,38.0,True,10,0.5,510
249,37,0.06359170889481902,12.0,39.0,True,10,0.5,510
250,38,0.06521449983119965,12.0,40.0,True,10,0.5,510
251,39,0.06684200000017881,12.0,41.0,True,10,0.5,510
252,40,0.06846208404749632,12.0,42.0,True,10,0.5,510
253,41,0.07007408374920487,12.0,43.0,True,10,0.5,510
254,42,0.07170145912095904,12.0,44.0,True,10,0.5,510
255,43,0.07332162512466311,12.0,45.0,True,10,0.5,510
256,44,0.07494595879688859,12.0,46.0,True,10,0.5,510
257,45,0.0765680419281125,12.0,47.0,True,10,0.5,510
258,46,0.0781870000064373,12.0,48.0,True,10,0.5,510
259,47,0.07980829197913408,12.0,49.0,True,10,0.5,510
260,48,0.08143979171290994,12.0,50.0,True,10,0.5,510
261,49,0.08306187484413385,12.0,51.0,True,10,0.5,510
262,50,0.08468383410945535,12.0,52.0,True,10,0.5,510
263,51,0.08630733378231525,12.0,53.0,True,10,0.5,510
264,52,0.08794604195281863,12.0,54.0,True,10,0.5,510
265,53,0.08958479203283787,12.0,55.0,True,10,0.5,510
266,54,0.09122420893982053,12.0,56.0,True,10,0.5,510
267,55,0.09285258408635855,12.0,57.0,True,10,0.5,510
268,56,0.09448774997144938,12.0,58.0,True,10,0.5,510
269,57,0.09611416701227427,12.0,59.0,True,10,0.5,510
270,58,0.0977469589561224,12.0,60.0,True,10,0.5,510
271,59,0.09940754203125834,12.0,61.0,True,10,0.5,510
272,60,0.10104212490841746,12.0,62.0,True,10,0.5,510
273,61,0.10266741691157222,12.0,63.0,True,10,0.5,510
274,62,0.10429074987769127,12.0,64.0,True,10,0.5,510
275,63,0.10593454167246819,12.0,65.0,True,10,0.5,510
276,64,0.10756004182621837,12.0,66.0,True,10,0.5,510
277,65,0.10918579204007983,12.0,67.0,True,10,0.5,510
278,66,0.1108198338188231,12.0,68.0,True,10,0.5,510
279,67,0.11244029179215431,12.0,69.0,True,10,0.5,510
280,68,0.11406520893797278,12.0,70.0,True,10,0.5,510
281,69,0.11569062480702996,12.0,71.0,True,10,0.5,510
282,70,0.11730954190716147,12.0,72.0,True,10,0.5,510
283,71,0.11893108393996954,12.0,73.0,True,10,0.5,510
284,72,0.12056470895186067,12.0,74.0,True,10,0.5,510
285,73,0.12218899978324771,12.0,75.0,True,10,0.5,510
286,74,0.12381470901891589,12.0,76.0,True,10,0.5,510
287,75,0.1254432089626789,12.0,77.0,True,10,0.5,510
288,76,0.1270711668767035,12.0,78.0,True,10,0.5,510
289,77,0.12869883375242352,12.0,79.0,True,10,0.5,510
290,78,0.13032887503504753,12.0,80.0,True,10,0.5,510
291,79,0.13195812469348311,12.0,81.0,True,10,0.5,510
292,80,0.13358249980956316,12.0,82.0,True,10,0.5,510
293,81,0.1352134170010686,12.0,83.0,True,10,0.5,510
294,82,0.1368344589136541,12.0,84.0,True,10,0.5,510
295,83,0.13845812482759356,12.0,85.0,True,10,0.5,510
296,84,0.14008841710165143,12.0,86.0,True,10,0.5,510
297,85,0.14172454178333282,12.0,87.0,True,10,0.5,510
298,86,0.14335149992257357,12.0,88.0,True,10,0.5,510
299,87,0.1449782089330256,12.0,89.0,True,10,0.5,510
300,88,0.14661662466824055,12.0,90.0,True,10,0.5,510
301,89,0.14824920892715454,12.0,91.0,True,10,0.5,510
302,90,0.14988270867615938,12.0,92.0,True,10,0.5,510
303,91,0.15151399979367852,12.0,93.0,True,10,0.5,510
304,92,0.1531396247446537,12.0,94.0,True,10,0.5,510
305,93,0.1547719589434564,12.0,95.0,True,10,0.5,510
306,94,0.156401083804667,12.0,96.0,True,10,0.5,510
307,95,0.15803133370354772,12.0,97.0,True,10,0.5,510
308,96,0.15965791698545218,12.0,98.0,True,10,0.5,510
309,97,0.16129058366641402,12.0,99.0,True,10,0.5,510
310,98,0.16291904170066118,12.0,100.0,True,10,0.5,510
311,99,0.16455154167488217,12.0,101.0,True,10,0.5,510
312,100,0.16617724997922778,12.0,102.0,True,10,0.5,510
313,101,0.1678007086738944,12.0,103.0,True,10,0.5,510
314,102,6.38333149254322e-05,12.0,104.0,True,10,0.5,510
315,103,0.0038366662338376045,12.0,105.0,True,10,0.5,510
316,0,9.249988943338394e-05,6.0,0.0,True,10,0.75,510
317,1,0.0032048746943473816,15.0,2.0,True,10,0.75,510
318,2,0.004903959110379219,15.0,3.0,True,10,0.75,510
319,3,0.006568958982825279,15.0,4.0,True,10,0.75,510
320,4,0.00821424974128604,15.0,5.0,True,10,0.75,510
321,5,0.009859709069132805,15.0,6.0,True,10,0.75,510
322,6,0.011498333886265755,15.0,7.0,True,10,0.75,510
323,7,0.013128791935741901,15.0,8.0,True,10,0.75,510
324,8,0.014773708768188953,15.0,9.0,True,10,0.75,510
325,9,0.01640187483280897,15.0,10.0,True,10,0.75,510
326,10,0.018030999694019556,15.0,11.0,True,10,0.75,510
327,11,0.02117333374917507,15.0,12.0,True,10,0.75,510
328,12,0.022836416959762573,15.0,13.0,True,10,0.75,510
329,13,0.024482208769768476,15.0,14.0,True,10,0.75,510
330,14,0.026120708789676428,15.0,15.0,True,10,0.75,510
331,15,0.027757042087614536,15.0,16.0,True,10,0.75,510
332,16,0.029387041926383972,15.0,17.0,True,10,0.75,510
333,17,0.031027792021632195,15.0,18.0,True,10,0.75,510
334,18,0.032659041695296764,15.0,19.0,True,10,0.75,510
335,19,0.03430733410641551,15.0,20.0,True,10,0.75,510
336,20,0.03593749972060323,15.0,21.0,True,10,0.75,510
337,21,0.03756149997934699,15.0,22.0,True,10,0.75,510
338,22,0.03921154187992215,15.0,23.0,True,10,0.75,510
339,23,0.0408571669831872,15.0,24.0,True,10,0.75,510
340,24,0.042487042024731636,15.0,25.0,True,10,0.75,510
341,25,0.04411987494677305,15.0,26.0,True,10,0.75,510
342,26,0.045739291701465845,15.0,27.0,True,10,0.75,510
343,27,0.04736316669732332,15.0,28.0,True,10,0.75,510
344,28,0.048981583677232265,15.0,29.0,True,10,0.75,510
345,29,0.050613208673894405,15.0,30.0,True,10,0.75,510
346,30,0.05223124986514449,15.0,31.0,True,10,0.75,510
347,31,0.053848291747272015,15.0,32.0,True,10,0.75,510
348,32,0.055469291750341654,15.0,33.0,True,10,0.75,510
349,33,0.057092125061899424,15.0,34.0,True,10,0.75,510
350,34,0.0587119166739285,15.0,35.0,True,10,0.75,510
351,35,0.0603558337315917,15.0,36.0,True,10,0.75,510
352,36,0.0619719997048378,15.0,37.0,True,10,0.75,510
353,37,0.06359170889481902,15.0,38.0,True,10,0.75,510
354,38,0.06521449983119965,15.0,39.0,True,10,0.75,510
355,39,0.06684200000017881,15.0,40.0,True,10,0.75,510
356,40,0.06846208404749632,15.0,41.0,True,10,0.75,510
357,41,0.07007408374920487,15.0,42.0,True,10,0.75,510
358,42,0.07170145912095904,15.0,43.0,True,10,0.75,510
359,43,0.07332162512466311,15.0,44.0,True,10,0.75,510
360,44,0.07494595879688859,15.0,45.0,True,10,0.75,510
361,45,0.0765680419281125,15.0,46.0,True,10,0.75,510
362,46,0.0781870000064373,15.0,47.0,True,10,0.75,510
363,47,0.07980829197913408,15.0,48.0,True,10,0.75,510
364,48,0.08143979171290994,15.0,49.0,True,10,0.75,510
365,49,0.08306187484413385,15.0,50.0,True,10,0.75,510
366,50,0.08468383410945535,15.0,51.0,True,10,0.75,510
367,51,0.08630733378231525,15.0,52.0,True,10,0.75,510
368,52,0.08794604195281863,15.0,53.0,True,10,0.75,510
369,53,0.08958479203283787,15.0,54.0,True,10,0.75,510
370,54,0.09122420893982053,15.0,55.0,True,10,0.75,510
371,55,0.09285258408635855,15.0,56.0,True,10,0.75,510
372,56,0.09448774997144938,15.0,57.0,True,10,0.75,510
373,57,0.09611416701227427,15.0,58.0,True,10,0.75,510
374,58,0.0977469589561224,15.0,59.0,True,10,0.75,510
375,59,0.09940754203125834,15.0,60.0,True,10,0.75,510
376,60,0.10104212490841746,15.0,61.0,True,10,0.75,510
377,61,0.10266741691157222,15.0,62.0,True,10,0.75,510
378,62,0.10429074987769127,15.0,63.0,True,10,0.75,510
379,63,0.10593454167246819,15.0,64.0,True,10,0.75,510
380,64,0.10756004182621837,15.0,65.0,True,10,0.75,510
381,65,0.10918579204007983,15.0,66.0,True,10,0.75,510
382,66,0.1108198338188231,15.0,67.0,True,10,0.75,510
383,67,0.11244029179215431,15.0,68.0,True,10,0.75,510
384,68,0.11406520893797278,15.0,69.0,True,10,0.75,510
385,69,0.11569062480702996,15.0,70.0,True,10,0.75,510
386,70,0.11730954190716147,15.0,71.0,True,10,0.75,510
387,71,0.11893108393996954,15.0,72.0,True,10,0.75,510
388,72,0.12056470895186067,15.0,73.0,True,10,0.75,510
389,73,0.12218899978324771,15.0,74.0,True,10,0.75,510
390,74,0.12381470901891589,15.0,75.0,True,10,0.75,510
391,75,0.1254432089626789,15.0,76.0,True,10,0.75,510
392,76,0.1270711668767035,15.0,77.0,True,10,0.75,510
393,77,0.12869883375242352,15.0,78.0,True,10,0.75,510
394,78,0.13032887503504753,15.0,79.0,True,10,0.75,510
395,79,0.13195812469348311,15.0,80.0,True,10,0.75,510
396,80,0.13358249980956316,15.0,81.0,True,10,0.75,510
397,81,0.1352134170010686,15.0,82.0,True,10,0.75,510
398,82,0.1368344589136541,15.0,83.0,True,10,0.75,510
399,83,0.13845812482759356,15.0,84.0,True,10,0.75,510
400,84,0.14008841710165143,15.0,85.0,True,10,0.75,510
401,85,0.14172454178333282,15.0,86.0,True,10,0.75,510
402,86,0.14335149992257357,15.0,87.0,True,10,0.75,510
403,87,0.1449782089330256,15.0,88.0,True,10,0.75,510
404,88,0.14661662466824055,15.0,89.0,True,10,0.75,510
405,89,0.14824920892715454,15.0,90.0,True,10,0.75,510
406,90,0.14988270867615938,15.0,91.0,True,10,0.75,510
407,91,0.15151399979367852,15.0,92.0,True,10,0.75,510
408,92,0.1531396247446537,15.0,93.0,True,10,0.75,510
409,93,0.1547719589434564,15.0,94.0,True,10,0.75,510
410,94,0.156401083804667,15.0,95.0,True,10,0.75,510
411,95,0.15803133370354772,15.0,96.0,True,10,0.75,510
412,96,0.15965791698545218,15.0,97.0,True,10,0.75,510
413,97,0.16129058366641402,15.0,98.0,True,10,0.75,510
414,98,0.16291904170066118,15.0,99.0,True,10,0.75,510
415,99,0.16455154167488217,15.0,100.0,True,10,0.75,510
416,100,0.16617724997922778,15.0,101.0,True,10,0.75,510
417,101,0.1678007086738944,15.0,102.0,True,10,0.75,510
418,0,9.249988943338394e-05,6.0,0.0,True,10,0.9,510
419,1,0.0032048746943473816,15.0,2.0,True,10,0.9,510
420,2,0.004903959110379219,15.0,3.0,True,10,0.9,510
421,3,0.006568958982825279,15.0,4.0,True,10,0.9,510
422,4,0.00821424974128604,15.0,5.0,True,10,0.9,510
423,5,0.009859709069132805,15.0,6.0,True,10,0.9,510
424,6,0.011498333886265755,15.0,7.0,True,10,0.9,510
425,7,0.013128791935741901,15.0,8.0,True,10,0.9,510
426,8,0.014773708768188953,15.0,9.0,True,10,0.9,510
427,9,0.01640187483280897,15.0,10.0,True,10,0.9,510
428,10,0.018030999694019556,15.0,11.0,True,10,0.9,510
429,11,0.02117333374917507,15.0,12.0,True,10,0.9,510
430,12,0.022836416959762573,15.0,13.0,True,10,0.9,510
431,13,0.024482208769768476,15.0,14.0,True,10,0.9,510
432,14,0.026120708789676428,15.0,15.0,True,10,0.9,510
433,15,0.027757042087614536,15.0,16.0,True,10,0.9,510
434,16,0.029387041926383972,15.0,17.0,True,10,0.9,510
435,17,0.031027792021632195,15.0,18.0,True,10,0.9,510
436,18,0.032659041695296764,15.0,19.0,True,10,0.9,510
437,19,0.03430733410641551,15.0,20.0,True,10,0.9,510
438,20,0.03593749972060323,15.0,21.0,True,10,0.9,510
439,21,0.03756149997934699,15.0,22.0,True,10,0.9,510
440,22,0.03921154187992215,15.0,23.0,True,10,0.9,510
441,23,0.0408571669831872,15.0,24.0,True,10,0.9,510
442,24,0.042487042024731636,15.0,25.0,True,10,0.9,510
443,25,0.04411987494677305,15.0,26.0,True,10,0.9,510
444,26,0.045739291701465845,15.0,27.0,True,10,0.9,510
445,27,0.04736316669732332,15.0,28.0,True,10,0.9,510
446,28,0.048981583677232265,15.0,29.0,True,10,0.9,510
447,29,0.050613208673894405,15.0,30.0,True,10,0.9,510
