,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
46,0,392.0,150,0.0017627500928938389,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,150,0.75,100
47,10,537.0,1666,0.10024212533608079,"[3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 4.0, 1.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0, 4.0, 2.0, 0.0, 4.0, 4.0, 2.0, 1.0, 4.0]",True,150,0.75,100
48,0,392.0,150,0.001770916860550642,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,150,0.9,100
49,10,517.0,1667,0.1054637087509036,"[3.0, 4.0, 1.0, 0.0, 0.0, 4.0, 4.0, 3.0, 2.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 3.0, 0.0]",True,150,0.9,100
50,0,392.0,200,0.0023348331451416016,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,200,0.1,100
51,10,576.0,2215,0.08049816591665149,"[3.0, 4.0, 4.0, 3.0, 0.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 1.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0]",True,200,0.1,100
52,0,392.0,200,0.0023308750241994858,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,200,0.25,100
53,10,572.0,2219,0.08240879094228148,"[4.0, 4.0, 1.0, 4.0, 1.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 1.0, 2.0, 4.0, 3.0, 4.0, 2.0, 4.0]",True,200,0.25,100
54,0,392.0,200,0.0023252498358488083,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,200,0.5,100
55,10,573.0,2217,0.09836112521588802,"[2.0, 4.0, 3.0, 3.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 1.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 1.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0]",True,200,0.5,100
56,0,392.0,200,0.002367958892136812,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,200,0.75,100
57,10,526.0,2216,0.11077212495729327,"[2.0, 3.0, 1.0, 4.0, 2.0, 4.0, 4.0, 3.0, 4.0, 4.0, 1.0, 1.0, 4.0, 2.0, 4.0, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 3.0]",True,200,0.75,100
58,0,392.0,200,0.0023360000923275948,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,200,0.9,100
59,10,505.0,2215,0.11567587498575449,"[4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 3.0, 4.0, 1.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0, 1.0, 4.0, 2.0, 1.0, 3.0]",True,200,0.9,100
60,0,392.0,250,0.002893832977861166,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,250,0.1,100
61,10,577.0,2764,0.09176700003445148,"[3.0, 4.0, 2.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 3.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0]",True,250,0.1,100
62,0,392.0,250,0.0028857081197202206,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,250,0.25,100
63,10,593.0,2767,0.08994645811617374,"[4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, 4.0, 4.0, 4.0, 2.0, 4.0]",True,250,0.25,100
64,0,392.0,250,0.002885832916945219,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,250,0.5,100
65,10,565.0,2769,0.11048208316788077,"[4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 0.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 4.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]",True,250,0.5,100
66,0,392.0,250,0.0029006670229136944,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,250,0.75,100
67,10,551.0,2764,0.12346379179507494,"[1.0, 4.0, 4.0, 3.0, 0.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 0.0, 3.0, 4.0, 2.0, 4.0, 4.0]",True,250,0.75,100
68,0,392.0,250,0.0028544170781970024,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,250,0.9,100
69,10,536.0,2764,0.1308682500384748,"[4.0, 4.0, 4.0, 3.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 1.0, 4.0, 4.0, 4.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0, 1.0]",True,250,0.9,100
70,0,392.0,500,0.00573895825073123,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,500,0.1,100
71,10,592.0,5516,0.11419625021517277,"[4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 1.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, 4.0, 3.0, 4.0, 1.0, 4.0]",True,500,0.1,100
72,0,392.0,500,0.005732875317335129,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,500,0.25,100
73,10,594.0,5519,0.127061958424747,"[4.0, 4.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, 4.0, 4.0, 4.0, 3.0, 4.0]",True,500,0.25,100
74,0,392.0,500,0.005725083872675896,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,500,0.5,100
75,10,573.0,5516,0.15719358390197158,"[4.0, 3.0, 3.0, 2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, 3.0, 4.0, 4.0, 4.0, 4.0]",True,500,0.5,100
76,0,392.0,500,0.005744500085711479,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,500,0.75,100
77,10,545.0,5516,0.18783729197457433,"[4.0, 3.0, 4.0, 2.0, 0.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 1.0, 3.0, 3.0, 2.0, 2.0, 4.0]",True,500,0.75,100
78,0,392.0,500,0.005686500109732151,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",True,500,0.9,100
79,10,527.0,5514,0.20535612478852272,"[4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 2.0, 4.0, 2.0, 0.0, 2.0, 2.0, 4.0, 3.0, 2.0]",True,500,0.9,100
