,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
49,5,0.022513083182275295,459.0,67.0,True,10,0.9,100
50,6,0.026721625123173,459.0,78.0,True,10,0.9,100
51,7,0.030827249865978956,459.0,89.0,True,10,0.9,100
52,8,0.034878000151365995,459.0,100.0,True,10,0.9,100
53,9,0.03889850014820695,459.0,111.0,True,10,0.9,100
54,10,0.042938750237226486,459.0,122.0,True,10,0.9,100
55,0,0.00021333293989300728,392.0,20.0,True,20,0.1,100
56,1,0.005802625324577093,410.0,42.0,True,20,0.1,100
57,2,0.009988000150769949,410.0,63.0,True,20,0.1,100
58,3,0.01420845789834857,410.0,84.0,True,20,0.1,100
59,4,0.01840233290567994,410.0,105.0,True,20,0.1,100
60,5,0.022513083182275295,410.0,126.0,True,20,0.1,100
61,6,0.026721625123173,410.0,147.0,True,20,0.1,100
62,7,0.030827249865978956,410.0,168.0,True,20,0.1,100
63,8,0.034878000151365995,410.0,189.0,True,20,0.1,100
64,9,0.03889850014820695,410.0,210.0,True,20,0.1,100
65,10,0.042938750237226486,410.0,231.0,True,20,0.1,100
66,0,0.00021333293989300728,392.0,20.0,True,20,0.25,100
67,1,0.005802625324577093,456.0,42.0,True,20,0.25,100
68,2,0.009988000150769949,456.0,63.0,True,20,0.25,100
69,3,0.01420845789834857,456.0,84.0,True,20,0.25,100
70,4,0.01840233290567994,456.0,105.0,True,20,0.25,100
71,5,0.022513083182275295,456.0,126.0,True,20,0.25,100
72,6,0.026721625123173,456.0,147.0,True,20,0.25,100
73,7,0.030827249865978956,456.0,168.0,True,20,0.25,100
74,8,0.034878000151365995,456.0,189.0,True,20,0.25,100
75,9,0.03889850014820695,456.0,210.0,True,20,0.25,100
76,10,0.042938750237226486,456.0,231.0,True,20,0.25,100
77,0,0.00021333293989300728,392.0,20.0,True,20,0.5,100
78,1,0.005802625324577093,458.0,42.0,True,20,0.5,100
79,2,0.009988000150769949,481.0,64.0,True,20,0.5,100
80,3,0.01420845789834857,481.0,85.0,True,20,0.5,100
81,4,0.01840233290567994,481.0,106.0,True,20,0.5,100
82,5,0.022513083182275295,481.0,127.0,True,20,0.5,100
83,6,0.026721625123173,481.0,148.0,True,20,0.5,100
84,7,0.030827249865978956,481.0,169.0,True,20,0.5,100
85,8,0.034878000151365995,481.0,190.0,True,20,0.5,100
86,9,0.03889850014820695,481.0,211.0,True,20,0.5,100
87,10,0.042938750237226486,481.0,232.0,True,20,0.5,100
88,0,0.00021333293989300728,392.0,20.0,True,20,0.75,100
89,1,0.005802625324577093,501.0,42.0,True,20,0.75,100
90,2,0.009988000150769949,501.0,63.0,True,20,0.75,100
91,3,0.01420845789834857,501.0,84.0,True,20,0.75,100
92,4,0.01840233290567994,501.0,105.0,True,20,0.75,100
93,5,0.022513083182275295,501.0,126.0,True,20,0.75,100
94,6,0.026721625123173,501.0,147.0,True,20,0.75,100
95,7,0.030827249865978956,501.0,168.0,True,20,0.75,100
96,8,0.034878000151365995,501.0,189.0,True,20,0.75,100
97,9,0.03889850014820695,501.0,210.0,True,20,0.75,100
98,10,0.042938750237226486,501.0,231.0,True,20,0.75,100
99,0,0.00021333293989300728,392.0,20.0,True,20,0.9,100
100,1,0.005802625324577093,392.0,41.0,True,20,0.9,100
