,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
428,10,0.052146332804113626,50.0,5513.0,True,500,0.75,1510
429,0,0.00020720809698104858,4.0,500.0,True,500,0.9,1510
430,1,0.006999415811151266,9.0,1002.0,True,500,0.9,1510
431,2,0.012005874887108803,47.0,1504.0,True,500,0.9,1510
432,3,0.017270832788199186,47.0,2005.0,True,500,0.9,1510
433,4,0.02227908279746771,47.0,2506.0,True,500,0.9,1510
434,5,0.027065707836300135,47.0,3007.0,True,500,0.9,1510
435,6,0.03183283284306526,47.0,3508.0,True,500,0.9,1510
436,7,0.03677074983716011,47.0,4009.0,True,500,0.9,1510
437,8,0.0419619157910347,47.0,4510.0,True,500,0.9,1510
438,9,0.047075457870960236,47.0,5011.0,True,500,0.9,1510
439,10,0.052146332804113626,47.0,5512.0,True,500,0.9,1510
