,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
43,10,442.0,305,0.07671675039455295,"[4, 3, 3, 1, 3, 0, 4, 4, 4, 3, 4, 4, 4, 0, 4, 3, 0, 2, 4, 1, 0, 3, 3, 0, 3]",25,100,20
44,0,323.0,305,0.07887316728010774,"[4, 2, 4, 2, 0, 2, 1, 3, 4, 2, 1, 0, 3, 1, 0, 3, 3, 1, 2, 2, 2, 1, 0, 3, 0]",25,100,21
45,10,381.0,319,0.08162708440795541,"[4, 2, 4, 3, 0, 3, 1, 4, 4, 2, 1, 0, 3, 1, 0, 3, 3, 4, 2, 2, 2, 1, 0, 3, 0]",25,100,21
46,0,308.0,319,0.0838728342205286,"[2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 1, 4, 4, 1, 3, 0, 0, 2, 4, 0, 0, 4, 3, 1]",25,100,22
47,10,389.0,335,0.08670479198917747,"[2, 3, 2, 3, 4, 3, 1, 2, 3, 2, 2, 4, 4, 4, 3, 3, 0, 0, 3, 4, 0, 2, 4, 3, 1]",25,100,22
48,0,351.0,335,0.08897116733714938,"[2, 0, 4, 3, 1, 1, 3, 0, 4, 2, 2, 0, 2, 3, 4, 4, 4, 1, 3, 4, 2, 3, 0, 0, 0]",25,100,23
49,10,450.0,350,0.0918586254119873,"[2, 3, 4, 3, 1, 1, 4, 4, 4, 2, 2, 0, 4, 3, 4, 4, 4, 1, 4, 4, 2, 3, 0, 0, 0]",25,100,23
50,0,255.0,350,0.09419904230162501,"[3, 3, 2, 2, 3, 0, 4, 0, 0, 1, 2, 1, 1, 3, 1, 1, 2, 0, 3, 1, 1, 4, 1, 2, 0]",25,100,24
51,10,321.0,364,0.09709725016728044,"[3, 3, 2, 2, 3, 3, 4, 0, 0, 1, 2, 3, 1, 3, 1, 2, 2, 2, 3, 1, 1, 4, 1, 2, 0]",25,100,24
52,0,333.0,364,0.09942404227331281,"[2, 2, 1, 4, 0, 2, 2, 3, 3, 1, 0, 3, 0, 4, 0, 1, 4, 2, 2, 4, 4, 1, 1, 3, 0]",25,100,25
53,10,362.0,378,0.10237466730177402,"[3, 2, 1, 4, 1, 2, 2, 3, 3, 1, 0, 4, 0, 4, 0, 1, 4, 2, 2, 4, 4, 1, 1, 3, 3]",25,100,25
54,0,392.0,0,4.329206421971321e-05,"[1, 4, 2, 4, 4, 3, 3, 1, 4, 1, 1, 3, 2, 0, 1, 1, 2, 2, 4, 4, 4, 0, 3, 3, 4]",75,100,0
55,10,436.0,16,0.002597999759018421,"[1, 4, 3, 4, 4, 4, 3, 1, 4, 1, 1, 3, 3, 1, 1, 1, 3, 3, 4, 4, 4, 0, 3, 3, 4]",75,100,0
56,0,374.0,16,0.005015042144805193,"[3, 0, 3, 2, 4, 4, 3, 4, 0, 3, 4, 0, 1, 2, 3, 3, 0, 3, 1, 0, 3, 1, 3, 0, 4]",75,100,1
57,10,404.0,28,0.007582374848425388,"[3, 0, 3, 2, 4, 4, 3, 4, 2, 3, 4, 0, 1, 2, 3, 3, 0, 3, 1, 4, 3, 1, 3, 0, 4]",75,100,1
58,0,355.0,28,0.010009624995291233,"[1, 3, 3, 0, 1, 0, 4, 4, 4, 1, 4, 0, 1, 1, 4, 2, 4, 4, 2, 2, 0, 2, 0, 4, 1]",75,100,2
59,10,407.0,43,0.012662708759307861,"[1, 3, 3, 4, 2, 0, 4, 4, 4, 1, 4, 2, 1, 1, 4, 2, 4, 4, 3, 4, 0, 2, 0, 4, 1]",75,100,2
60,0,425.0,43,0.015137458685785532,"[4, 4, 4, 2, 2, 1, 4, 3, 3, 2, 4, 3, 1, 0, 3, 2, 2, 0, 4, 2, 3, 3, 3, 0, 3]",75,100,3
61,10,445.0,55,0.017839749809354544,"[4, 4, 4, 2, 2, 1, 4, 3, 3, 4, 4, 3, 1, 2, 3, 2, 2, 0, 4, 2, 3, 3, 3, 0, 3]",75,100,3
62,0,265.0,55,0.020384791772812605,"[1, 2, 3, 2, 2, 2, 2, 2, 0, 2, 4, 2, 2, 2, 1, 1, 4, 0, 1, 1, 3, 1, 0, 0, 1]",75,100,4
63,10,321.0,71,0.0231779171153903,"[1, 2, 4, 2, 2, 4, 2, 2, 0, 2, 4, 2, 2, 2, 2, 1, 4, 0, 4, 1, 4, 1, 0, 0, 1]",75,100,4
64,0,297.0,71,0.02574179181829095,"[4, 4, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 0, 4, 0, 2, 1, 2, 3, 0, 1, 1, 1, 2, 4]",75,100,5
65,10,355.0,85,0.028576749842613935,"[4, 4, 1, 0, 2, 0, 2, 3, 4, 4, 3, 3, 0, 4, 0, 2, 2, 2, 3, 0, 1, 1, 3, 2, 4]",75,100,5
66,0,335.0,85,0.03118504211306572,"[1, 3, 1, 3, 3, 3, 1, 3, 4, 0, 0, 3, 4, 1, 0, 1, 0, 4, 3, 0, 0, 4, 0, 2, 3]",75,100,6
67,10,414.0,101,0.03412329172715545,"[1, 3, 1, 3, 3, 4, 4, 3, 4, 0, 0, 3, 4, 3, 2, 1, 0, 4, 3, 4, 0, 4, 0, 2, 4]",75,100,6
68,0,393.0,101,0.03679449995979667,"[4, 2, 4, 4, 3, 1, 4, 0, 4, 4, 1, 0, 4, 2, 1, 1, 1, 4, 2, 4, 1, 2, 3, 3, 1]",75,100,7
69,10,433.0,114,0.0397842088714242,"[4, 2, 4, 4, 3, 4, 4, 1, 4, 4, 1, 0, 4, 2, 1, 1, 1, 4, 2, 4, 1, 2, 3, 3, 1]",75,100,7
70,0,352.0,114,0.0424812501296401,"[0, 4, 1, 3, 4, 0, 1, 0, 3, 1, 0, 4, 2, 2, 4, 1, 3, 4, 3, 4, 3, 2, 3, 2, 0]",75,100,8
71,10,377.0,127,0.04548724973574281,"[0, 4, 1, 3, 4, 0, 1, 0, 3, 2, 3, 4, 2, 2, 4, 2, 3, 4, 3, 4, 3, 2, 3, 2, 0]",75,100,8
72,0,393.0,127,0.04823004174977541,"[4, 3, 2, 4, 3, 3, 2, 0, 3, 3, 2, 2, 4, 0, 3, 3, 1, 2, 0, 3, 2, 4, 1, 0, 1]",75,100,9
73,10,411.0,139,0.05130024999380112,"[4, 3, 4, 4, 3, 3, 2, 0, 3, 3, 2, 2, 4, 0, 3, 3, 1, 2, 2, 3, 2, 4, 1, 0, 1]",75,100,9
74,0,342.0,139,0.05408387491479516,"[2, 2, 3, 4, 2, 0, 3, 3, 4, 2, 2, 1, 2, 1, 2, 3, 1, 0, 1, 1, 2, 1, 3, 0, 4]",75,100,10
75,10,396.0,154,0.05726816691458225,"[2, 2, 3, 4, 2, 0, 3, 3, 4, 2, 2, 1, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 3, 0, 4]",75,100,10
76,0,282.0,154,0.06009208410978317,"[4, 1, 4, 1, 1, 1, 4, 0, 1, 2, 1, 2, 2, 2, 1, 4, 2, 1, 1, 0, 1, 3, 0, 0, 2]",75,100,11
77,10,354.0,170,0.06332545913755894,"[4, 1, 4, 1, 1, 3, 4, 0, 1, 4, 2, 3, 2, 2, 1, 4, 2, 4, 1, 0, 1, 3, 0, 4, 2]",75,100,11
78,0,356.0,170,0.06625525001436472,"[3, 1, 1, 0, 1, 4, 1, 2, 4, 1, 2, 4, 4, 2, 0, 3, 2, 3, 2, 0, 0, 2, 3, 1, 4]",75,100,12
79,10,445.0,184,0.06952416710555553,"[3, 1, 1, 4, 1, 4, 1, 2, 4, 1, 2, 4, 4, 2, 4, 3, 2, 3, 3, 0, 2, 2, 3, 1, 4]",75,100,12
80,0,270.0,184,0.07243016688153148,"[3, 1, 4, 3, 4, 0, 4, 3, 0, 2, 1, 3, 1, 4, 1, 1, 0, 0, 2, 4, 2, 1, 1, 2, 0]",75,100,13
81,10,324.0,199,0.07577516697347164,"[3, 1, 4, 3, 4, 0, 4, 3, 2, 2, 1, 3, 1, 4, 1, 1, 0, 1, 4, 4, 4, 1, 1, 2, 0]",75,100,13
82,0,242.0,199,0.0787526248022914,"[1, 1, 1, 1, 2, 0, 2, 0, 1, 4, 1, 4, 0, 0, 4, 1, 0, 3, 3, 2, 2, 1, 1, 2, 3]",75,100,14
83,10,322.0,215,0.08217616705223918,"[3, 3, 1, 3, 2, 0, 2, 0, 1, 4, 1, 4, 0, 0, 4, 1, 0, 3, 3, 2, 3, 1, 3, 4, 3]",75,100,14
84,0,316.0,215,0.08519341703504324,"[3, 3, 3, 0, 4, 0, 3, 4, 0, 4, 0, 4, 1, 0, 0, 3, 2, 2, 4, 4, 2, 1, 2, 0, 1]",75,100,15
85,10,360.0,228,0.0886278748512268,"[3, 3, 3, 0, 4, 0, 3, 4, 0, 4, 0, 4, 1, 3, 1, 3, 2, 4, 4, 4, 2, 1, 2, 0, 1]",75,100,15
86,0,381.0,228,0.09165104199200869,"[3, 3, 2, 2, 1, 2, 1, 2, 4, 4, 1, 2, 1, 2, 1, 1, 0, 4, 2, 2, 3, 3, 4, 2, 2]",75,100,16
87,10,425.0,243,0.09535116702318192,"[3, 3, 2, 2, 1, 2, 1, 2, 4, 4, 2, 2, 1, 2, 1, 3, 2, 4, 2, 2, 4, 3, 4, 4, 2]",75,100,16
88,0,322.0,243,0.09857754176482558,"[1, 2, 4, 0, 0, 2, 1, 4, 0, 0, 4, 0, 0, 2, 3, 4, 2, 4, 2, 0, 2, 4, 1, 4, 0]",75,100,17
89,10,373.0,256,0.10219716699793935,"[1, 2, 4, 0, 0, 3, 1, 4, 4, 0, 4, 0, 0, 2, 3, 4, 2, 4, 2, 0, 2, 4, 1, 4, 1]",75,100,17
90,0,378.0,256,0.10534004168584943,"[1, 3, 4, 4, 3, 0, 4, 3, 1, 4, 2, 4, 0, 2, 2, 4, 2, 4, 3, 1, 0, 4, 1, 1, 0]",75,100,18
91,10,464.0,274,0.10899695893749595,"[1, 3, 4, 4, 3, 0, 4, 4, 3, 4, 4, 4, 2, 2, 3, 4, 2, 4, 3, 4, 2, 4, 1, 1, 0]",75,100,18
92,0,376.0,274,0.11216262495145202,"[4, 4, 4, 0, 2, 0, 0, 3, 2, 4, 2, 0, 3, 2, 2, 3, 1, 4, 0, 0, 3, 2, 4, 1, 2]",75,100,19
93,10,457.0,291,0.11589529179036617,"[4, 4, 4, 1, 2, 0, 0, 3, 2, 4, 2, 3, 3, 4, 4, 3, 1, 4, 0, 3, 4, 4, 4, 1, 2]",75,100,19
94,0,377.0,291,0.11907958379015326,"[4, 3, 3, 1, 3, 0, 4, 2, 1, 3, 2, 4, 4, 0, 4, 3, 0, 2, 4, 1, 0, 3, 3, 0, 1]",75,100,20
95,10,442.0,305,0.1228147498331964,"[4, 3, 3, 1, 3, 0, 4, 4, 4, 3, 4, 4, 4, 0, 4, 3, 0, 2, 4, 1, 0, 3, 3, 0, 3]",75,100,20
96,0,323.0,305,0.12606245884671807,"[4, 2, 4, 2, 0, 2, 1, 3, 4, 2, 1, 0, 3, 1, 0, 3, 3, 1, 2, 2, 2, 1, 0, 3, 0]",75,100,21
97,10,381.0,319,0.12985387491062284,"[4, 2, 4, 3, 0, 3, 1, 4, 4, 2, 1, 0, 3, 1, 0, 3, 3, 4, 2, 2, 2, 1, 0, 3, 0]",75,100,21
98,0,308.0,319,0.13312258385121822,"[2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 1, 4, 4, 1, 3, 0, 0, 2, 4, 0, 0, 4, 3, 1]",75,100,22
99,10,389.0,335,0.13701541675254703,"[2, 3, 2, 3, 4, 3, 1, 2, 3, 2, 2, 4, 4, 4, 3, 3, 0, 0, 3, 4, 0, 2, 4, 3, 1]",75,100,22
100,0,351.0,335,0.14030320895835757,"[2, 0, 4, 3, 1, 1, 3, 0, 4, 2, 2, 0, 2, 3, 4, 4, 4, 1, 3, 4, 2, 3, 0, 0, 0]",75,100,23
101,10,450.0,350,0.14421583386138082,"[2, 3, 4, 3, 1, 1, 4, 4, 4, 2, 2, 0, 4, 3, 4, 4, 4, 1, 4, 4, 2, 3, 0, 0, 0]",75,100,23
102,0,255.0,350,0.1475445837713778,"[3, 3, 2, 2, 3, 0, 4, 0, 0, 1, 2, 1, 1, 3, 1, 1, 2, 0, 3, 1, 1, 4, 1, 2, 0]",75,100,24
103,10,321.0,364,0.15151666710153222,"[3, 3, 2, 2, 3, 3, 4, 0, 0, 1, 2, 3, 1, 3, 1, 2, 2, 2, 3, 1, 1, 4, 1, 2, 0]",75,100,24
104,0,333.0,364,0.15488987509161234,"[2, 2, 1, 4, 0, 2, 2, 3, 3, 1, 0, 3, 0, 4, 0, 1, 4, 2, 2, 4, 4, 1, 1, 3, 0]",75,100,25
105,10,362.0,378,0.1589068747125566,"[3, 2, 1, 4, 1, 2, 2, 3, 3, 1, 0, 4, 0, 4, 0, 1, 4, 2, 2, 4, 4, 1, 1, 3, 3]",75,100,25
106,0,384.0,378,0.16233587497845292,"[3, 4, 3, 2, 0, 0, 4, 3, 4, 2, 0, 2, 3, 3, 3, 0, 0, 2, 4, 3, 1, 3, 1, 3, 3]",75,100,26
107,10,394.0,389,0.16639104206115007,"[3, 4, 3, 2, 0, 0, 4, 4, 4, 2, 0, 2, 3, 3, 3, 0, 0, 2, 4, 3, 1, 3, 1, 3, 3]",75,100,26
108,0,289.0,389,0.16984824975952506,"[2, 1, 0, 2, 3, 0, 3, 4, 0, 0, 2, 2, 1, 1, 4, 1, 2, 4, 0, 4, 1, 2, 0, 0, 3]",75,100,27
109,10,341.0,403,0.17397387512028217,"[2, 1, 0, 2, 3, 0, 3, 4, 0, 2, 2, 2, 3, 1, 4, 1, 2, 4, 0, 4, 1, 2, 3, 2, 3]",75,100,27
